fdcId,identifier,identifierType,foodType,foodDescription,value,foodWeight,valueUnit,foodMeasure,measureValue
2706613,27313320,Food Code,Survey (FNDDS),"Beef, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; mushroom sauce",23.0,311,g,"Quantity not specified",71.5
2706613,27313320,Food Code,Survey (FNDDS),"Beef, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; mushroom sauce",23.0,249,g,"1 cup",57.3
2706612,27313310,Food Code,Survey (FNDDS),"Beef, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; mushroom sauce",25.0,311,g,"Quantity not specified",77.8
2706612,27313310,Food Code,Survey (FNDDS),"Beef, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; mushroom sauce",25.0,249,g,"1 cup",62.2
2706605,27313010,Food Code,Survey (FNDDS),"Beef, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",17.0,162,g,"1 cup",27.5
2706605,27313010,Food Code,Survey (FNDDS),"Beef, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",17.0,202,g,"Quantity not specified",34.3
2706604,27311650,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; soy-based sauce",18.0,252,g,"1 cup",45.4
2706604,27311650,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; soy-based sauce",18.0,189,g,"Quantity not specified",34.0
2706603,27311645,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce",22.0,252,g,"1 cup",55.4
2706603,27311645,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce",22.0,189,g,"Quantity not specified",41.6
2706600,27311630,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",12.0,189,g,"Quantity not specified",22.7
2706600,27311630,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",12.0,252,g,"1 cup",30.2
2706602,27311640,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce",94.0,252,g,"1 cup",237
2706602,27311640,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce",94.0,189,g,"Quantity not specified",178
2706606,27313020,Food Code,Survey (FNDDS),"Beef, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",14.0,202,g,"Quantity not specified",28.3
2706606,27313020,Food Code,Survey (FNDDS),"Beef, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",14.0,162,g,"1 cup",22.7
2706601,27311635,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; cheese sauce",96.0,252,g,"1 cup",242
2706601,27311635,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; cheese sauce",96.0,189,g,"Quantity not specified",181
2706595,27311600,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",13.0,189,g,"Quantity not specified",24.6
2706595,27311600,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",13.0,252,g,"1 cup",32.8
2706599,27311625,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",14.0,252,g,"1 cup",35.3
2706599,27311625,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",14.0,189,g,"Quantity not specified",26.5
2706594,27311510,Food Code,Survey (FNDDS),"Shepherd's pie",26.0,210,g,"1 slice, any size",54.6
2706594,27311510,Food Code,Survey (FNDDS),"Shepherd's pie",26.0,1260,g,"1 pie, any size",328
2706594,27311510,Food Code,Survey (FNDDS),"Shepherd's pie",26.0,10,g,"1 cubic inch",2.60
2706594,27311510,Food Code,Survey (FNDDS),"Shepherd's pie",26.0,200,g,"1 cup",52.0
2706594,27311510,Food Code,Survey (FNDDS),"Shepherd's pie",26.0,250,g,"Quantity not specified",65.0
2706594,27311510,Food Code,Survey (FNDDS),"Shepherd's pie",26.0,250,g,"1 individual pie",65.0
2706593,27311430,Food Code,Survey (FNDDS),"Stew, beef, with pasta",14.0,255,g,"Quantity not specified",35.7
2706593,27311430,Food Code,Survey (FNDDS),"Stew, beef, with pasta",14.0,255,g,"1 cup",35.7
2706592,27311410,Food Code,Survey (FNDDS),"Stew, beef",17.0,255,g,"Quantity not specified",43.4
2706592,27311410,Food Code,Survey (FNDDS),"Stew, beef",17.0,255,g,"1 cup",43.4
2706597,27311610,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; cream sauce, white sauce, or mushroom sauce",23.0,189,g,"Quantity not specified",43.5
2706597,27311610,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; cream sauce, white sauce, or mushroom sauce",23.0,252,g,"1 cup",58.0
2706596,27311605,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",11.0,252,g,"1 cup",27.7
2706596,27311605,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",11.0,189,g,"Quantity not specified",20.8
2706598,27311620,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; cream sauce, white sauce, or mushroom sauce",21.0,252,g,"1 cup",52.9
2706598,27311620,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; cream sauce, white sauce, or mushroom sauce",21.0,189,g,"Quantity not specified",39.7
2706586,27261500,Food Code,Survey (FNDDS),"Stewed, seasoned, ground beef and pork with potatoes, Mexican style",16.0,222,g,"1 cup",35.5
2706586,27261500,Food Code,Survey (FNDDS),"Stewed, seasoned, ground beef and pork with potatoes, Mexican style",16.0,166,g,"Quantity not specified",26.6
2706584,27260110,Food Code,Survey (FNDDS),"Hash, NS as to type of meat",19.0,190,g,"1 cup",36.1
2706584,27260110,Food Code,Survey (FNDDS),"Hash, NS as to type of meat",19.0,142,g,"Quantity not specified",27.0
2706587,27311110,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",14.0,162,g,"1 cup",22.7
2706587,27311110,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",14.0,121,g,"Quantity not specified",16.9
2706585,27260500,Food Code,Survey (FNDDS),"Vienna sausages stewed with potatoes, Puerto Rican style",16.0,131,g,"Quantity not specified",21.0
2706585,27260500,Food Code,Survey (FNDDS),"Vienna sausages stewed with potatoes, Puerto Rican style",16.0,175,g,"1 cup",28.0
2706589,27311210,Food Code,Survey (FNDDS),"Corned beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",15.0,121,g,"Quantity not specified",18.2
2706589,27311210,Food Code,Survey (FNDDS),"Corned beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",15.0,162,g,"1 cup",24.3
2706591,27311310,Food Code,Survey (FNDDS),"Stew, beef, canned",12.0,440,g,"1 can",52.8
2706591,27311310,Food Code,Survey (FNDDS),"Stew, beef, canned",12.0,255,g,"Quantity not specified",30.6
2706591,27311310,Food Code,Survey (FNDDS),"Stew, beef, canned",12.0,255,g,"1 cup",30.6
2706590,27311220,Food Code,Survey (FNDDS),"Corned beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",12.0,162,g,"1 cup",19.4
2706590,27311220,Food Code,Survey (FNDDS),"Corned beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",12.0,121,g,"Quantity not specified",14.5
2706588,27311120,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables, excluding carrots, broccoli, and dark-green leafy; no sauce",12.0,121,g,"Quantity not specified",14.5
2706588,27311120,Food Code,Survey (FNDDS),"Beef, potatoes, and vegetables, excluding carrots, broccoli, and dark-green leafy; no sauce",12.0,162,g,"1 cup",19.4
2706581,27260080,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork",63.0,81,g,"1 small patty",51.0
2706581,27260080,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork",63.0,22,g,"1 oz, raw (yield after cooking)",13.9
2706581,27260080,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork",63.0,101,g,"1 medium patty",63.6
2706581,27260080,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork",63.0,14,g,"1 small meatball",8.82
2706581,27260080,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork",63.0,144,g,"1 large slice",90.7
2706581,27260080,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork",63.0,84,g,"Quantity not specified",52.9
2706581,27260080,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork",63.0,28,g,"1 medium meatball",17.6
2706581,27260080,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork",63.0,140,g,"1 cup",88.2
2706581,27260080,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork",63.0,7,g,"1 cocktail meatball",4.41
2706581,27260080,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork",63.0,86,g,"1 small or thin slice",54.2
2706581,27260080,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork",63.0,19,g,"1 cubic inch",12.0
2706581,27260080,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork",63.0,108,g,"1 medium slice",68.0
2706581,27260080,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork",63.0,134,g,"1 large patty",84.4
2706581,27260080,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork",63.0,42,g,"1 large meatball",26.5
2706577,27250950,Food Code,Survey (FNDDS),"Shellfish and noodles with tomato-based sauce",23.0,280,g,"Quantity not specified",64.4
2706577,27250950,Food Code,Survey (FNDDS),"Shellfish and noodles with tomato-based sauce",23.0,224,g,"1 cup",51.5
2706579,27260010,Food Code,Survey (FNDDS),"Meat loaf, NS as to type of meat",65.0,19,g,"1 cubic inch",12.4
2706579,27260010,Food Code,Survey (FNDDS),"Meat loaf, NS as to type of meat",65.0,140,g,"1 cup",91.0
2706579,27260010,Food Code,Survey (FNDDS),"Meat loaf, NS as to type of meat",65.0,86,g,"1 small or thin slice",55.9
2706579,27260010,Food Code,Survey (FNDDS),"Meat loaf, NS as to type of meat",65.0,14,g,"1 small meatball",9.10
2706579,27260010,Food Code,Survey (FNDDS),"Meat loaf, NS as to type of meat",65.0,84,g,"Quantity not specified",54.6
2706579,27260010,Food Code,Survey (FNDDS),"Meat loaf, NS as to type of meat",65.0,28,g,"1 medium meatball",18.2
2706579,27260010,Food Code,Survey (FNDDS),"Meat loaf, NS as to type of meat",65.0,42,g,"1 large meatball",27.3
2706579,27260010,Food Code,Survey (FNDDS),"Meat loaf, NS as to type of meat",65.0,7,g,"1 cocktail meatball",4.55
2706579,27260010,Food Code,Survey (FNDDS),"Meat loaf, NS as to type of meat",65.0,144,g,"1 large slice",93.6
2706579,27260010,Food Code,Survey (FNDDS),"Meat loaf, NS as to type of meat",65.0,108,g,"1 medium slice",70.2
2706582,27260090,Food Code,Survey (FNDDS),"Meat loaf made with beef, veal and pork",63.0,86,g,"1 small or thin slice",54.2
2706582,27260090,Food Code,Survey (FNDDS),"Meat loaf made with beef, veal and pork",63.0,108,g,"1 medium slice",68.0
2706582,27260090,Food Code,Survey (FNDDS),"Meat loaf made with beef, veal and pork",63.0,134,g,"1 large patty",84.4
2706582,27260090,Food Code,Survey (FNDDS),"Meat loaf made with beef, veal and pork",63.0,84,g,"Quantity not specified",52.9
2706582,27260090,Food Code,Survey (FNDDS),"Meat loaf made with beef, veal and pork",63.0,144,g,"1 large slice",90.7
2706582,27260090,Food Code,Survey (FNDDS),"Meat loaf made with beef, veal and pork",63.0,19,g,"1 cubic inch",12.0
2706582,27260090,Food Code,Survey (FNDDS),"Meat loaf made with beef, veal and pork",63.0,7,g,"1 cocktail meatball",4.41
2706582,27260090,Food Code,Survey (FNDDS),"Meat loaf made with beef, veal and pork",63.0,140,g,"1 cup",88.2
2706582,27260090,Food Code,Survey (FNDDS),"Meat loaf made with beef, veal and pork",63.0,14,g,"1 small meatball",8.82
2706582,27260090,Food Code,Survey (FNDDS),"Meat loaf made with beef, veal and pork",63.0,28,g,"1 medium meatball",17.6
2706582,27260090,Food Code,Survey (FNDDS),"Meat loaf made with beef, veal and pork",63.0,42,g,"1 large meatball",26.5
2706582,27260090,Food Code,Survey (FNDDS),"Meat loaf made with beef, veal and pork",63.0,22,g,"1 oz, raw (yield after cooking)",13.9
2706582,27260090,Food Code,Survey (FNDDS),"Meat loaf made with beef, veal and pork",63.0,101,g,"1 medium patty",63.6
2706582,27260090,Food Code,Survey (FNDDS),"Meat loaf made with beef, veal and pork",63.0,81,g,"1 small patty",51.0
2706583,27260100,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork, with tomato-based sauce",52.0,9,g,"1 cocktail meatball",4.68
2706583,27260100,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork, with tomato-based sauce",52.0,137,g,"1 medium slice",71.2
2706583,27260100,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork, with tomato-based sauce",52.0,103,g,"1 small patty",53.6
2706583,27260100,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork, with tomato-based sauce",52.0,183,g,"1 large slice",95.2
2706583,27260100,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork, with tomato-based sauce",52.0,18,g,"1 small meatball",9.36
2706583,27260100,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork, with tomato-based sauce",52.0,19,g,"1 cubic inch",9.88
2706583,27260100,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork, with tomato-based sauce",52.0,170,g,"1 large patty",88.4
2706583,27260100,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork, with tomato-based sauce",52.0,28.35000000000000142108547152020037174224853515625,g,"1 oz, cooked",14.7
2706583,27260100,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork, with tomato-based sauce",52.0,178,g,"1 cup",92.6
2706583,27260100,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork, with tomato-based sauce",52.0,109,g,"1 small or thin slice",56.7
2706583,27260100,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork, with tomato-based sauce",52.0,22,g,"1 oz, raw (yield after cooking)",11.4
2706583,27260100,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork, with tomato-based sauce",52.0,53,g,"1 large meatball",27.6
2706583,27260100,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork, with tomato-based sauce",52.0,108,g,"Quantity not specified",56.2
2706583,27260100,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork, with tomato-based sauce",52.0,128,g,"1 medium patty",66.6
2706583,27260100,Food Code,Survey (FNDDS),"Meat loaf made with beef and pork, with tomato-based sauce",52.0,36,g,"1 medium meatball",18.7
2706578,27251010,Food Code,Survey (FNDDS),"Stewed salmon, Puerto Rican style",131,106,g,"Quantity not specified",139
2706578,27251010,Food Code,Survey (FNDDS),"Stewed salmon, Puerto Rican style",131,212,g,"1 cup",278
2706580,27260050,Food Code,Survey (FNDDS),"Meatballs, with breading, NS as to type of meat, with gravy",42.0,235,g,"1 cup",98.7
2706580,27260050,Food Code,Survey (FNDDS),"Meatballs, with breading, NS as to type of meat, with gravy",42.0,43,g,"1 meatball with sauce",18.1
2706580,27260050,Food Code,Survey (FNDDS),"Meatballs, with breading, NS as to type of meat, with gravy",42.0,129,g,"Quantity not specified",54.2
2706575,27250830,Food Code,Survey (FNDDS),"Fish and rice with mushroom sauce",23.0,248,g,"1 cup",57.0
2706575,27250830,Food Code,Survey (FNDDS),"Fish and rice with mushroom sauce",23.0,310,g,"Quantity not specified",71.3
2706573,27250810,Food Code,Survey (FNDDS),"Fish and rice with tomato-based sauce",12.0,310,g,"Quantity not specified",37.2
2706573,27250810,Food Code,Survey (FNDDS),"Fish and rice with tomato-based sauce",12.0,248,g,"1 cup",29.8
2706570,27250610,Food Code,Survey (FNDDS),"Tuna noodle casserole with cream or white sauce",64.0,280,g,"Quantity not specified",179
2706570,27250610,Food Code,Survey (FNDDS),"Tuna noodle casserole with cream or white sauce",64.0,224,g,"1 cup",143
2706571,27250630,Food Code,Survey (FNDDS),"Tuna noodle casserole with mushroom sauce",37.0,224,g,"1 cup",82.9
2706571,27250630,Food Code,Survey (FNDDS),"Tuna noodle casserole with mushroom sauce",37.0,280,g,"Quantity not specified",104
2706569,27250550,Food Code,Survey (FNDDS),"Seafood souffle",89.0,159,g,"1 cup",142
2706569,27250550,Food Code,Survey (FNDDS),"Seafood souffle",89.0,80,g,"Quantity not specified",71.2
2706572,27250710,Food Code,Survey (FNDDS),"Tuna and rice with mushroom sauce",22.0,248,g,"1 cup",54.6
